Year_;Month_;Organization;Region;Country;Type;Spend;Leads Eligible - Total;Offline Spend per Leads Methodology;Offline Spend Real
2025;1;Open English Junior;LATAM;Honduras;Direct;$ 0;13;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Honduras;Agent Created;$ 0;9;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Honduras;Mobile App;$ 0;31;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Honduras;TV Cable;$ 2,006;0;$ 2,005.68;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;SEM-Brand;$ 4,079;597;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;SEO;$ 0;90;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;Direct;$ 0;123;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;Agent Created;$ 0;48;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;Unknown;$ 0;19;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;Mobile App;$ 0;145;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Mexico;TV Cable;$ 22,402;0;$ 22,402.14;$ 21,656.69
2025;1;Open English Junior;LATAM;Nicaragua;SEM-Brand;$ 48;18;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Nicaragua;SEO;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Nicaragua;Direct;$ 0;6;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Nicaragua;Unknown;$ 0;0;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Nicaragua;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Nicaragua;Mobile App;$ 0;27;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Nicaragua;TV Cable;$ 987;0;$ 987.09;$ 0.00
2025;1;Open English Junior;LATAM;Panama;SEM-Brand;$ 197;38;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Panama;SEO;$ 0;13;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Panama;Direct;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Panama;Agent Created;$ 0;3;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Panama;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Panama;Mobile App;$ 0;10;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Panama;TV Cable;$ 1,029;0;$ 1,029.09;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;SEM-Brand;$ 1;25;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;SEO;$ 0;3;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;Direct;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;Mobile App;$ 0;11;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Paraguay;TV Cable;$ 802;0;$ 802.23;$ 0.00
2025;1;Open English Junior;LATAM;Peru;SEM-Brand;$ 1,027;505;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;SEO;$ 0;101;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;Direct;$ 0;143;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;Agent Created;$ 0;42;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;Unknown;$ 0;14;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;Mobile App;$ 0;75;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Peru;TV Cable;$ 10,894;0;$ 10,894.41;$ 0.00
2025;1;Open English Junior;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 104,056.81
2025;1;Open English Junior;LATAM;Uruguay;SEM-Brand;$ 2;10;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Uruguay;SEO;$ 0;3;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Uruguay;Direct;$ 0;3;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Uruguay;Mobile App;$ 0;1;$ 0.00;$ 0.00
2025;1;Open English Junior;LATAM;Uruguay;TV Cable;$ 836;0;$ 836.01;$ 0.00
2025;1;Open English Junior;US_PR;United States;SEM-Brand;$ 1,280;107;$ 0.00;$ 0.00
2025;1;Open English Junior;US_PR;United States;SEO;$ 0;32;$ 0.00;$ 0.00
2025;1;Open English Junior;US_PR;United States;Direct;$ 0;21;$ 0.00;$ 0.00
2025;1;Open English Junior;US_PR;United States;Agent Created;$ 0;46;$ 0.00;$ 0.00
2025;1;Open English Junior;US_PR;United States;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;1;Open English Junior;US_PR;United States;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;1;Open English Junior;US_PR;United States;Mobile App;$ 0;77;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;SEM-Brand;$ 87,921;8,938;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;SEO;$ 0;3,702;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;Direct;$ 0;841;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;Agent Created;$ 0;321;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;Unknown;$ 499;351;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;BrandLift Media;$ 0;3;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;ChatGPT;$ 0;50;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;Desktop LP Login;$ 0;200;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;Mobile App;$ 0;807;$ 0.00;$ 0.00
2025;2;OE;Brazil;Brazil;TV Cable;$ 289,272;0;$ 289,272.44;$ 289,272.44
2025;2;OE;LATAM;Argentina;SEM-Brand;$ 10,063;2,419;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;SEO;$ 0;725;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;Direct;$ 0;228;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;Agent Created;$ 0;131;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;Unknown;$ 0;152;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;ChatGPT;$ 0;11;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;Desktop LP Login;$ 0;18;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;Mobile App;$ 0;344;$ 0.00;$ 0.00
2025;2;OE;LATAM;Argentina;TV Cable;$ 93,595;0;$ 93,595.03;$ 99,168.88
2025;2;OE;LATAM;Bolivia;SEM-Brand;$ 1,277;123;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;SEO;$ 0;26;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;Direct;$ 0;10;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;Agent Created;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;Unknown;$ 0;6;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;ChatGPT;$ 0;3;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;Mobile App;$ 0;34;$ 0.00;$ 0.00
2025;2;OE;LATAM;Bolivia;TV Cable;$ 3,953;0;$ 3,953.12;$ 0.00
2025;2;OE;LATAM;Chile;SEM-Brand;$ 23,313;1,628;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;SEO;$ 0;299;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;Direct;$ 0;112;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;Agent Created;$ 0;43;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;Unknown;$ 0;77;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;BrandLift Media;$ 46,162;133;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;ChatGPT;$ 0;4;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;Desktop LP Login;$ 0;40;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;Mobile App;$ 0;125;$ 0.00;$ 0.00
2025;2;OE;LATAM;Chile;TV Cable;$ 49,842;0;$ 49,841.93;$ 0.00
2025;2;OE;LATAM;Colombia;SEM-Brand;$ 75,788;5,870;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;SEO;$ 0;827;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;Direct;$ 0;315;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;Agent Created;$ 0;286;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;Unknown;$ 0;206;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;ChatGPT;$ 0;7;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;Desktop LP Login;$ 0;40;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;Mobile App;$ 0;997;$ 0.00;$ 0.00
2025;2;OE;LATAM;Colombia;TV Cable;$ 127,562;0;$ 127,562.48;$ 0.00
2025;2;OE;LATAM;Colombia;TV Open Air;$ 93,482;0;$ 93,482.28;$ 93,482.28
2025;2;OE;LATAM;Costa Rica;SEM-Brand;$ 4,905;264;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;SEO;$ 0;75;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;Direct;$ 0;25;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;Agent Created;$ 0;10;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;Unknown;$ 0;14;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;ChatGPT;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;Mobile App;$ 0;96;$ 0.00;$ 0.00
2025;2;OE;LATAM;Costa Rica;TV Cable;$ 11,957;0;$ 11,956.92;$ 0.00
2025;2;OE;LATAM;Dominican Republic;SEM-Brand;$ 2,082;234;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;SEO;$ 0;74;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;Direct;$ 0;21;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;Agent Created;$ 0;5;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;Unknown;$ 0;14;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;Desktop LP Login;$ 0;3;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;Mobile App;$ 0;164;$ 0.00;$ 0.00
2025;2;OE;LATAM;Dominican Republic;TV Cable;$ 12,319;0;$ 12,318.76;$ 0.00
2025;2;OE;LATAM;Ecuador;SEM-Brand;$ 11,976;291;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;SEO;$ 0;109;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;Direct;$ 0;40;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;Agent Created;$ 0;13;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;Unknown;$ 0;20;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;ChatGPT;$ 0;5;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;Mobile App;$ 0;96;$ 0.00;$ 0.00
2025;2;OE;LATAM;Ecuador;TV Cable;$ 10,595;0;$ 10,595.35;$ 0.00
2025;2;OE;LATAM;El Salvador;SEM-Brand;$ 1,665;136;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;SEO;$ 0;61;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;Direct;$ 0;10;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;Agent Created;$ 0;5;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;Unknown;$ 0;5;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;Mobile App;$ 0;74;$ 0.00;$ 0.00
2025;2;OE;LATAM;El Salvador;TV Cable;$ 8,229;0;$ 8,228.50;$ 0.00
2025;2;OE;LATAM;Guatemala;SEM-Brand;$ 3,271;423;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;SEO;$ 0;59;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;Direct;$ 0;81;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;Agent Created;$ 0;17;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;Unknown;$ 0;18;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;ChatGPT;$ 0;4;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;Desktop LP Login;$ 0;6;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;Mobile App;$ 0;196;$ 0.00;$ 0.00
2025;2;OE;LATAM;Guatemala;TV Cable;$ 20,712;0;$ 20,711.87;$ 0.00
2025;2;OE;LATAM;Honduras;SEM-Brand;$ 1,602;227;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;SEO;$ 0;33;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;Direct;$ 0;45;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;Agent Created;$ 0;9;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;Unknown;$ 0;15;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;BrandLift Media;$ 0;0;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;Mobile App;$ 0;115;$ 0.00;$ 0.00
2025;2;OE;LATAM;Honduras;TV Cable;$ 10,190;0;$ 10,190.06;$ 0.00
2025;2;OE;LATAM;Mexico;SEM-Brand;$ 62,604;5,817;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;SEO;$ 0;1,266;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;Direct;$ 0;551;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;Agent Created;$ 0;226;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;Unknown;$ 0;275;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;BrandLift Media;$ 7,240;34;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;ChatGPT;$ 0;23;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;Desktop LP Login;$ 0;47;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;Mobile App;$ 0;1,102;$ 0.00;$ 0.00
2025;2;OE;LATAM;Mexico;TV Cable;$ 211,598;0;$ 211,598.09;$ 206,431.69
2025;2;OE;LATAM;Nicaragua;SEM-Brand;$ 663;194;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;SEO;$ 0;19;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;Direct;$ 0;48;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;Mobile App;$ 0;133;$ 0.00;$ 0.00
2025;2;OE;LATAM;Nicaragua;TV Cable;$ 7,781;0;$ 7,781.37;$ 0.00
2025;2;OE;LATAM;Panama;SEM-Brand;$ 955;232;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;SEO;$ 0;36;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;Direct;$ 0;128;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;Agent Created;$ 0;4;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;Unknown;$ 0;11;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;Mobile App;$ 0;39;$ 0.00;$ 0.00
2025;2;OE;LATAM;Panama;TV Cable;$ 8,135;0;$ 8,134.74;$ 0.00
2025;2;OE;LATAM;Paraguay;SEM-Brand;$ 694;140;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;SEO;$ 0;31;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;Direct;$ 0;6;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;Unknown;$ 0;5;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;ChatGPT;$ 0;3;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;Mobile App;$ 0;30;$ 0.00;$ 0.00
2025;2;OE;LATAM;Paraguay;TV Cable;$ 8,392;0;$ 8,391.96;$ 0.00
2025;2;OE;LATAM;Peru;SEM-Brand;$ 9,259;1,012;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;SEO;$ 0;354;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;Direct;$ 0;43;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;Agent Created;$ 0;31;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;Unknown;$ 0;72;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;Mobile App;$ 0;175;$ 0.00;$ 0.00
2025;2;OE;LATAM;Peru;TV Cable;$ 26,003;0;$ 26,003.41;$ 0.00
2025;2;OE;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 329,343.37
2025;2;OE;LATAM;Uruguay;SEM-Brand;$ 1,076;226;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;SEO;$ 0;38;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;Direct;$ 0;13;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;Agent Created;$ 0;5;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;Unknown;$ 0;13;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;Mobile App;$ 0;12;$ 0.00;$ 0.00
2025;2;OE;LATAM;Uruguay;TV Cable;$ 10,852;0;$ 10,851.99;$ 0.00
2025;2;OE;US_PR;United States;SEM-Brand;$ 84,751;2,198;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;SEO;$ 0;488;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;Direct;$ 0;300;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;Agent Created;$ 0;321;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;Unknown;$ 0;130;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;BrandLift Media;$ 0;4;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;ChatGPT;$ 0;10;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;Desktop LP Login;$ 0;86;$ 0.00;$ 0.00
2025;2;OE;US_PR;United States;Mobile App;$ 0;1,129;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;SEM-Brand;$ 4,107;1,967;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;SEO;$ 0;693;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;Direct;$ 0;333;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;Agent Created;$ 0;66;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;Unknown;$ 0;48;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;ChatGPT;$ 0;5;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;Desktop LP Login;$ 0;7;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;Mobile App;$ 0;86;$ 0.00;$ 0.00
2025;2;Open English Junior;Brazil;Brazil;TV Cable;$ 106,431;0;$ 106,431.15;$ 106,431.15
2025;2;Open English Junior;LATAM;Argentina;SEM-Brand;$ 486;348;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Argentina;SEO;$ 0;85;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Argentina;Direct;$ 0;61;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Argentina;Agent Created;$ 0;21;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Argentina;Unknown;$ 0;5;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Argentina;Mobile App;$ 0;42;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Argentina;TV Cable;$ 13,826;0;$ 13,825.57;$ 13,181.65
2025;2;Open English Junior;LATAM;Bolivia;SEM-Brand;$ 41;20;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Bolivia;SEO;$ 0;9;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Bolivia;Direct;$ 0;1;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Bolivia;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Bolivia;Unknown;$ 0;3;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Bolivia;Mobile App;$ 0;6;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Bolivia;TV Cable;$ 762;0;$ 761.71;$ 0.00
2025;2;Open English Junior;LATAM;Chile;SEM-Brand;$ 1,424;295;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Chile;SEO;$ 0;50;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Chile;Direct;$ 0;28;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Chile;Agent Created;$ 0;16;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Chile;Unknown;$ 0;5;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Chile;Mobile App;$ 0;12;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Chile;TV Cable;$ 15,411;0;$ 15,411.40;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;SEM-Brand;$ 4,318;1,260;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;SEO;$ 0;173;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;Direct;$ 0;107;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;Agent Created;$ 0;91;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;Unknown;$ 0;28;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;Desktop LP Login;$ 0;3;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;Mobile App;$ 0;321;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Colombia;TV Cable;$ 37,229;0;$ 37,228.61;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;SEM-Brand;$ 136;48;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;SEO;$ 0;11;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;Direct;$ 0;18;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;Agent Created;$ 0;5;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;Mobile App;$ 0;16;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Costa Rica;TV Cable;$ 1,231;0;$ 1,231.27;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;SEM-Brand;$ 113;36;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;SEO;$ 0;7;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;Direct;$ 0;6;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;Agent Created;$ 0;5;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;Mobile App;$ 0;62;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Dominican Republic;TV Cable;$ 1,619;0;$ 1,618.99;$ 0.00
2025;2;Open English Junior;LATAM;Ecuador;SEM-Brand;$ 321;76;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Ecuador;SEO;$ 0;13;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Ecuador;Direct;$ 0;24;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Ecuador;Agent Created;$ 0;12;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Ecuador;Mobile App;$ 0;27;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Ecuador;TV Cable;$ 2,401;0;$ 2,401.16;$ 0.00
2025;2;Open English Junior;LATAM;El Salvador;SEM-Brand;$ 105;14;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;El Salvador;SEO;$ 0;8;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;El Salvador;Direct;$ 0;1;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;El Salvador;Mobile App;$ 0;11;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;El Salvador;TV Cable;$ 1,012;0;$ 1,011.84;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;SEM-Brand;$ 249;63;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;SEO;$ 0;7;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;Direct;$ 0;10;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;Agent Created;$ 0;14;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;Unknown;$ 0;4;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;Mobile App;$ 0;32;$ 0.00;$ 0.00
2025;2;Open English Junior;LATAM;Guatemala;TV Cable;$ 2,651;0;$ 2,651.51;$ 0.00
